shipping_sku,country_code,postcode
910003-018,FI,95770
910003-018,FI,95780
910003-018,FI,95790
910003-018,FI,95800
910003-018,FI,95830
910003-018,FI,95840
910003-018,FI,95850
910003-018,FI,95860
910003-018,FI,95900
910003-018,FI,95920
910003-018,FI,95930
910003-018,FI,95940
910003-018,FI,95950
910003-018,FI,95970
910003-018,FI,95980
910003-018,FI,95990
910003-018,FI,96006
910003-018,FI,96100
910003-018,FI,96190
910003-018,FI,96200
910003-018,FI,96300
910003-018,FI,96320
910003-018,FI,96400
910003-018,FI,96440
910003-018,FI,96460
910003-018,FI,96500
910003-018,FI,96600
910003-018,FI,96700
910003-018,FI,96800
910003-018,FI,96900
910003-018,FI,96910
910003-018,FI,96930
910003-018,FI,96960
910003-018,FI,97110
910003-018,FI,97130
910003-018,FI,97140
910003-018,FI,97145
910003-018,FI,97160
910003-018,FI,97170
910003-018,FI,97220
910003-018,FI,97240
910003-018,FI,97250
910003-018,FI,97280
910003-018,FI,97290
910003-018,FI,97310
910003-018,FI,97320
910003-018,FI,97330
910003-018,FI,97335
910003-018,FI,97340
910003-018,FI,97370
910003-018,FI,97380
910003-018,FI,97390
910003-018,FI,97420
910003-018,FI,97430
910003-018,FI,97470
910003-018,FI,97510
910003-018,FI,97520
910003-018,FI,97530
910003-018,FI,97540
910003-018,FI,97580
910003-018,FI,97590
910003-018,FI,97610
910003-018,FI,97615
910003-018,FI,97620
910003-018,FI,97625
910003-018,FI,97630
910003-018,FI,97635
910003-018,FI,97645
910003-018,FI,97650
910003-018,FI,97655
910003-018,FI,97665
910003-018,FI,97667
910003-018,FI,97670
910003-018,FI,97675
910003-018,FI,97680
910003-018,FI,97685
910003-018,FI,97690
910003-018,FI,97700
910003-018,FI,97715
910003-018,FI,97720
910003-018,FI,97740
910003-018,FI,97745
910003-018,FI,97755
910003-018,FI,97760
910003-018,FI,97765
910003-018,FI,97770
910003-018,FI,97780
910003-018,FI,97785
910003-018,FI,97810
910003-018,FI,97815
910003-018,FI,97820
910003-018,FI,97840
910003-018,FI,97850
910003-018,FI,97870
910003-018,FI,97880
910003-018,FI,97890
910003-018,FI,97895
910003-018,FI,97900
910003-018,FI,97920
910003-018,FI,97925
910003-018,FI,97940
910003-018,FI,97950
910003-018,FI,97960
910003-018,FI,97965
910003-018,FI,97970
910003-018,FI,97980
910003-018,FI,97999
910003-018,FI,98100
910003-018,FI,98120
910003-018,FI,98230
910003-018,FI,98310
910003-018,FI,98350
910003-018,FI,98360
910003-018,FI,98400
910003-018,FI,98420
910003-018,FI,98440
910003-018,FI,98450
910003-018,FI,98500
910003-018,FI,98510
910003-018,FI,98530
910003-018,FI,98550
910003-018,FI,98560
910003-018,FI,98570
910003-018,FI,98580
910003-018,FI,98600
910003-018,FI,98620
910003-018,FI,98630
910003-018,FI,98660
910003-018,FI,98710
910003-018,FI,98720
910003-018,FI,98760
910003-018,FI,98770
910003-018,FI,98780
910003-018,FI,98790
910003-018,FI,98800
910003-018,FI,98810
910003-018,FI,98820
910003-018,FI,98830
910003-018,FI,98840
910003-018,FI,98850
910003-018,FI,98900
910003-018,FI,98920
910003-018,FI,98930
910003-018,FI,98950
910003-018,FI,98960
910003-018,FI,98970
910003-018,FI,98980
910003-018,FI,98995
910003-018,FI,98999
910003-018,FI,99100
910003-018,FI,99110
910003-018,FI,99120
910003-018,FI,99130
910003-018,FI,99131
910003-018,FI,99135
910003-018,FI,99140
910003-018,FI,99150
910003-018,FI,99160
910003-018,FI,99170
910003-018,FI,99180
910003-018,FI,99190
910003-018,FI,99195
910003-018,FI,99230
910003-018,FI,99240
910003-018,FI,99250
910003-018,FI,99270
910003-018,FI,99280
910003-018,FI,99290
910003-018,FI,99300
910003-018,FI,99310
910003-018,FI,99320
910003-018,FI,99330
910003-018,FI,99340
910003-018,FI,99360
910003-018,FI,99380
910003-018,FI,99400
910003-018,FI,99410
910003-018,FI,99420
910003-018,FI,99430
910003-018,FI,99440
910003-018,FI,99450
910003-018,FI,99460
910003-018,FI,99470
910003-018,FI,99490
910003-018,FI,99510
910003-018,FI,99520
910003-018,FI,99530
910003-018,FI,99540
910003-018,FI,99550
910003-018,FI,99555
910003-018,FI,99560
910003-018,FI,99600
910003-018,FI,99610
910003-018,FI,99620
910003-018,FI,99640
910003-018,FI,99645
910003-018,FI,99650
910003-018,FI,99655
910003-018,FI,99660
910003-018,FI,99665
910003-018,FI,99670
910003-018,FI,99680
910003-018,FI,99690
910003-018,FI,99695
910003-018,FI,99710
910003-018,FI,99720
910003-018,FI,99740
910003-018,FI,99750
910003-018,FI,99760
910003-018,FI,99770
910003-018,FI,99800
910003-018,FI,99801
910003-018,FI,99830
910003-018,FI,99831
910003-018,FI,99860
910003-018,FI,99870
910003-018,FI,99880
910003-018,FI,99885
910003-018,FI,99910
910003-018,FI,99930
910003-018,FI,99940
910003-018,FI,99950
910003-018,FI,99970
910003-018,FI,99980
910003-018,FI,99990
910003-018,FI,99999
910003-008,FR,3130
910003-008,FR,3160
910003-008,FR,3190
910003-008,FR,3210
910003-008,FR,3220
910003-008,FR,3230
910003-008,FR,3240
910003-008,FR,3290
910003-008,FR,3320
910003-008,FR,3350
910003-008,FR,3360
910003-008,FR,3370
910003-008,FR,3420
910003-008,FR,3430
910003-008,FR,3440
910003-008,FR,3460
910003-008,FR,4000
910003-008,FR,4110
910003-008,FR,4120
910003-008,FR,4140
910003-008,FR,4150
910003-008,FR,4160
910003-008,FR,4170
910003-008,FR,4180
910003-008,FR,4190
910003-008,FR,4200
910003-008,FR,4201
910003-008,FR,4210
910003-008,FR,4230
910003-008,FR,4240
910003-008,FR,4250
910003-008,FR,4260
910003-008,FR,4270
910003-008,FR,4280
910003-008,FR,4290
910003-008,FR,4300
910003-008,FR,4310
910003-008,FR,4320
910003-008,FR,4330
910003-008,FR,4340
910003-008,FR,4350
910003-008,FR,4360
910003-008,FR,4370
910003-008,FR,4380
910003-008,FR,4400
910003-008,FR,4410
910003-008,FR,4420
910003-008,FR,4500
910003-008,FR,4530
910003-008,FR,4700
910003-008,FR,4800
910003-008,FR,4850
910003-008,FR,5000
910003-008,FR,5000
910003-008,FR,5001
910003-008,FR,5100
910003-008,FR,5100
910003-008,FR,5101
910003-008,FR,5110
910003-008,FR,5120
910003-008,FR,5130
910003-008,FR,5140
910003-008,FR,5150
910003-008,FR,5160
910003-008,FR,5170
910003-008,FR,5190
910003-008,FR,5200
910003-008,FR,5200
910003-008,FR,5201
910003-008,FR,5208
910003-008,FR,5220
910003-008,FR,5230
910003-008,FR,5240
910003-008,FR,5250
910003-008,FR,5260
910003-008,FR,5290
910003-008,FR,5300
910003-008,FR,5310
910003-008,FR,5320
910003-008,FR,5330
910003-008,FR,5340
910003-008,FR,5350
910003-008,FR,5380
910003-008,FR,5400
910003-008,FR,5460
910003-008,FR,5470
910003-008,FR,5480
910003-008,FR,5500
910003-008,FR,5560
910003-008,FR,5600
910003-008,FR,5700
910003-008,FR,5800
910003-008,FR,6910
910003-008,FR,7110
910003-008,FR,7120
910003-008,FR,7140
910003-008,FR,7150
910003-008,FR,7170
910003-008,FR,7230
910003-008,FR,7260
910003-008,FR,7330
910003-008,FR,7450
910003-008,FR,7460
910003-008,FR,7470
910003-008,FR,7510
910003-008,FR,7520
910003-008,FR,7530
910003-008,FR,7560
910003-008,FR,7570
910003-008,FR,7580
910003-008,FR,7590
910003-008,FR,7610
910003-008,FR,7630
910003-008,FR,7660
910003-008,FR,7700
910003-008,FR,7790
910003-008,FR,9200
910003-008,FR,9200
910003-008,FR,9201
910003-008,FR,9390
910003-008,FR,9460
910003-008,FR,11000
910003-008,FR,11100
910003-008,FR,11101
910003-008,FR,11120
910003-008,FR,11140
910003-008,FR,11150
910003-008,FR,11160
910003-008,FR,11170
910003-008,FR,11190
910003-008,FR,11200
910003-008,FR,11201
910003-008,FR,11208
910003-008,FR,11220
910003-008,FR,11230
910003-008,FR,11240
910003-008,FR,11250
910003-008,FR,11260
910003-008,FR,11270
910003-008,FR,11290
910003-008,FR,11300
910003-008,FR,11310
910003-008,FR,11320
910003-008,FR,11330
910003-008,FR,11340
910003-008,FR,11350
910003-008,FR,11360
910003-008,FR,11380
910003-008,FR,11390
910003-008,FR,11400
910003-008,FR,11410
910003-008,FR,11420
910003-008,FR,11480
910003-008,FR,11500
910003-008,FR,11510
910003-008,FR,11540
910003-008,FR,11560
910003-008,FR,11570
910003-008,FR,11580
910003-008,FR,11590
910003-008,FR,11600
910003-008,FR,11610
910003-008,FR,11700
910003-008,FR,11780
910003-008,FR,11800
910003-008,FR,12000
910003-008,FR,12001
910003-008,FR,12020
910003-008,FR,12056
910003-008,FR,12100
910003-008,FR,12100
910003-008,FR,12101
910003-008,FR,12110
910003-008,FR,12120
910003-008,FR,12130
910003-008,FR,12140
910003-008,FR,12150
910003-008,FR,12160
910003-008,FR,12170
910003-008,FR,12190
910003-008,FR,12200
910003-008,FR,12201
910003-008,FR,12209
910003-008,FR,12210
910003-008,FR,12220
910003-008,FR,12230
910003-008,FR,12240
910003-008,FR,12250
910003-008,FR,12260
910003-008,FR,12270
910003-008,FR,12290
910003-008,FR,12300
910003-008,FR,12310
910003-008,FR,12320
910003-008,FR,12330
910003-008,FR,12340
910003-008,FR,12350
910003-008,FR,12360
910003-008,FR,12370
910003-008,FR,12380
910003-008,FR,12390
910003-008,FR,12400
910003-008,FR,12401
910003-008,FR,12410
910003-008,FR,12420
910003-008,FR,12430
910003-008,FR,12440
910003-008,FR,12450
910003-008,FR,12460
910003-008,FR,12470
910003-008,FR,12480
910003-008,FR,12490
910003-008,FR,12500
910003-008,FR,12510
910003-008,FR,12520
910003-008,FR,12540
910003-008,FR,12550
910003-008,FR,12560
910003-008,FR,12580
910003-008,FR,12600
910003-008,FR,12620
910003-008,FR,12630
910003-008,FR,12640
910003-008,FR,12700
910003-008,FR,12720
910003-008,FR,12740
910003-008,FR,12780
910003-008,FR,12800
910003-008,FR,12850
910003-008,FR,13123
910003-008,FR,13129
910003-008,FR,13460
910003-008,FR,13731
910003-008,FR,15000
910003-008,FR,15000
910003-008,FR,15001
910003-008,FR,15017
910003-008,FR,15019
910003-008,FR,15100
910003-008,FR,15100
910003-008,FR,15101
910003-008,FR,15110
910003-008,FR,15120
910003-008,FR,15130
910003-008,FR,15140
910003-008,FR,15150
910003-008,FR,15160
910003-008,FR,15170
910003-008,FR,15190
910003-008,FR,15200
910003-008,FR,15210
910003-008,FR,15220
910003-008,FR,15229
910003-008,FR,15230
910003-008,FR,15240
910003-008,FR,15250
910003-008,FR,15260
910003-008,FR,15270
910003-008,FR,15290
910003-008,FR,15300
910003-008,FR,15310
910003-008,FR,15320
910003-008,FR,15340
910003-008,FR,15350
910003-008,FR,15380
910003-008,FR,15400
910003-008,FR,15430
910003-008,FR,15500
910003-008,FR,15590
910003-008,FR,15600
910003-008,FR,15700
910003-008,FR,15800
910003-008,FR,17111
910003-008,FR,17123
910003-008,FR,17310
910003-008,FR,17410
910003-008,FR,17480
910003-008,FR,17580
910003-008,FR,17590
910003-008,FR,17630
910003-008,FR,17670
910003-008,FR,17740
910003-008,FR,17880
910003-008,FR,17940
910003-008,FR,18120
910003-008,FR,18130
910003-008,FR,18140
910003-008,FR,18150
910003-008,FR,18160
910003-008,FR,18170
910003-008,FR,18190
910003-008,FR,18210
910003-008,FR,18240
910003-008,FR,18260
910003-008,FR,18270
910003-008,FR,18290
910003-008,FR,18300
910003-008,FR,18320
910003-008,FR,18350
910003-008,FR,18360
910003-008,FR,18370
910003-008,FR,18600
910003-008,FR,18700
910003-008,FR,19000
910003-008,FR,19000
910003-008,FR,19001
910003-008,FR,19100
910003-008,FR,19101
910003-008,FR,19110
910003-008,FR,19111
910003-008,FR,19120
910003-008,FR,19130
910003-008,FR,19140
910003-008,FR,19150
910003-008,FR,19160
910003-008,FR,19170
910003-008,FR,19190
910003-008,FR,19200
910003-008,FR,19201
910003-008,FR,19210
910003-008,FR,19220
910003-008,FR,19230
910003-008,FR,19230
910003-008,FR,19231
910003-008,FR,19240
910003-008,FR,19250
910003-008,FR,19260
910003-008,FR,19270
910003-008,FR,19290
910003-008,FR,19300
910003-008,FR,19310
910003-008,FR,19311
910003-008,FR,19320
910003-008,FR,19321
910003-008,FR,19330
910003-008,FR,19340
910003-008,FR,19350
910003-008,FR,19360
910003-008,FR,19360
910003-008,FR,19361
910003-008,FR,19370
910003-008,FR,19380
910003-008,FR,19390
910003-008,FR,19400
910003-008,FR,19410
910003-008,FR,19430
910003-008,FR,19450
910003-008,FR,19460
910003-008,FR,19470
910003-008,FR,19490
910003-008,FR,19500
910003-008,FR,19510
910003-008,FR,19520
910003-008,FR,19550
910003-008,FR,19560
910003-008,FR,19600
910003-008,FR,19700
910003-008,FR,19800
910003-008,FR,20000
910003-008,FR,20090
910003-008,FR,20100
910003-008,FR,20110
910003-008,FR,20111
910003-008,FR,20112
910003-008,FR,20113
910003-008,FR,20114
910003-008,FR,20115
910003-008,FR,20116
910003-008,FR,20117
910003-008,FR,20118
910003-008,FR,20119
910003-008,FR,20121
910003-008,FR,20122
910003-008,FR,20123
910003-008,FR,20124
910003-008,FR,20125
910003-008,FR,20126
910003-008,FR,20127
910003-008,FR,20128
910003-008,FR,20129
910003-008,FR,20130
910003-008,FR,20131
910003-008,FR,20132
910003-008,FR,20133
910003-008,FR,20134
910003-008,FR,20135
910003-008,FR,20136
910003-008,FR,20137
910003-008,FR,20138
910003-008,FR,20139
910003-008,FR,20140
910003-008,FR,20141
910003-008,FR,20142
910003-008,FR,20143
910003-008,FR,20144
910003-008,FR,20145
910003-008,FR,20146
910003-008,FR,20147
910003-008,FR,20148
910003-008,FR,20150
910003-008,FR,20151
910003-008,FR,20152
910003-008,FR,20153
910003-008,FR,20157
910003-008,FR,20160
910003-008,FR,20162
910003-008,FR,20163
910003-008,FR,20164
910003-008,FR,20165
910003-008,FR,20166
910003-008,FR,20167
910003-008,FR,20168
910003-008,FR,20169
910003-008,FR,20170
910003-008,FR,20171
910003-008,FR,20172
910003-008,FR,20173
910003-008,FR,20174
910003-008,FR,20186
910003-008,FR,20187
910003-008,FR,20190
910003-008,FR,20191
910003-008,FR,20192
910003-008,FR,20193
910003-008,FR,20200
910003-008,FR,20212
910003-008,FR,20213
910003-008,FR,20214
910003-008,FR,20215
910003-008,FR,20217
910003-008,FR,20218
910003-008,FR,20219
910003-008,FR,20220
910003-008,FR,20221
910003-008,FR,20222
910003-008,FR,20223
910003-008,FR,20224
910003-008,FR,20225
910003-008,FR,20226
910003-008,FR,20227
910003-008,FR,20228
910003-008,FR,20229
910003-008,FR,20230
910003-008,FR,20231
910003-008,FR,20232
910003-008,FR,20233
910003-008,FR,20234
910003-008,FR,20235
910003-008,FR,20236
910003-008,FR,20237
910003-008,FR,20238
910003-008,FR,20239
910003-008,FR,20240
910003-008,FR,20242
910003-008,FR,20243
910003-008,FR,20244
910003-008,FR,20245
910003-008,FR,20246
910003-008,FR,20247
910003-008,FR,20248
910003-008,FR,20250
910003-008,FR,20251
910003-008,FR,20252
910003-008,FR,20253
910003-008,FR,20256
910003-008,FR,20259
910003-008,FR,20260
910003-008,FR,20270
910003-008,FR,20272
910003-008,FR,20275
910003-008,FR,20276
910003-008,FR,20279
910003-008,FR,20287
910003-008,FR,20288
910003-008,FR,20290
910003-008,FR,20291
910003-008,FR,20295
910003-008,FR,20296
910003-008,FR,20301
910003-008,FR,20311
910003-008,FR,20401
910003-008,FR,20405
910003-008,FR,20408
910003-008,FR,20411
910003-008,FR,20414
910003-008,FR,20417
910003-008,FR,20501
910003-008,FR,20537
910003-008,FR,20600
910003-008,FR,20601
910003-008,FR,20611
910003-008,FR,20620
910003-008,FR,20700
910003-008,FR,22160
910003-008,FR,23000
910003-008,FR,23000
910003-008,FR,23001
910003-008,FR,23020
910003-008,FR,23100
910003-008,FR,23110
910003-008,FR,23120
910003-008,FR,23130
910003-008,FR,23140
910003-008,FR,23150
910003-008,FR,23160
910003-008,FR,23170
910003-008,FR,23190
910003-008,FR,23200
910003-008,FR,23210
910003-008,FR,23220
910003-008,FR,23230
910003-008,FR,23240
910003-008,FR,23250
910003-008,FR,23260
910003-008,FR,23270
910003-008,FR,23290
910003-008,FR,23300
910003-008,FR,23320
910003-008,FR,23340
910003-008,FR,23350
910003-008,FR,23360
910003-008,FR,23380
910003-008,FR,23400
910003-008,FR,23420
910003-008,FR,23430
910003-008,FR,23450
910003-008,FR,23460
910003-008,FR,23480
910003-008,FR,23500
910003-008,FR,23600
910003-008,FR,23700
910003-008,FR,23800
910003-008,FR,31250
910003-008,FR,31260
910003-008,FR,31350
910003-008,FR,32100
910003-008,FR,32110
910003-008,FR,32120
910003-008,FR,32129
910003-008,FR,32130
910003-008,FR,32140
910003-008,FR,32150
910003-008,FR,32160
910003-008,FR,32170
910003-008,FR,32200
910003-008,FR,32200
910003-008,FR,32201
910003-008,FR,32220
910003-008,FR,32230
910003-008,FR,32240
910003-008,FR,32250
910003-008,FR,32260
910003-008,FR,32270
910003-008,FR,32290
910003-008,FR,32300
910003-008,FR,32310
910003-008,FR,32320
910003-008,FR,32330
910003-008,FR,32340
910003-008,FR,32350
910003-008,FR,32360
910003-008,FR,32370
910003-008,FR,32380
910003-008,FR,32390
910003-008,FR,32400
910003-008,FR,32410
910003-008,FR,32420
910003-008,FR,32430
910003-008,FR,32450
910003-008,FR,32460
910003-008,FR,32480
910003-008,FR,32490
910003-008,FR,32500
910003-008,FR,32501
910003-008,FR,32550
910003-008,FR,32700
910003-008,FR,32720
910003-008,FR,32730
910003-008,FR,32810
910003-008,FR,34120
910003-008,FR,34150
910003-008,FR,34210
910003-008,FR,34220
910003-008,FR,34230
910003-008,FR,34240
910003-008,FR,34260
910003-008,FR,34320
910003-008,FR,34330
910003-008,FR,34360
910003-008,FR,34380
910003-008,FR,34390
910003-008,FR,34520
910003-008,FR,34530
910003-008,FR,34570
910003-008,FR,34600
910003-008,FR,34610
910003-008,FR,34650
910003-008,FR,34700
910003-008,FR,34700
910003-008,FR,34701
910003-008,FR,34800
910003-008,FR,40090
910003-008,FR,40110
910003-008,FR,40115
910003-008,FR,40120
910003-008,FR,40140
910003-008,FR,40160
910003-008,FR,40160
910003-008,FR,40161
910003-008,FR,40170
910003-008,FR,40180
910003-008,FR,40190
910003-008,FR,40200
910003-008,FR,40200
910003-008,FR,40201
910003-008,FR,40210
910003-008,FR,40230
910003-008,FR,40240
910003-008,FR,40260
910003-008,FR,40270
910003-008,FR,40290
910003-008,FR,40310
910003-008,FR,40320
910003-008,FR,40330
910003-008,FR,40350
910003-008,FR,40370
910003-008,FR,40370
910003-008,FR,40380
910003-008,FR,40390
910003-008,FR,40400
910003-008,FR,40410
910003-008,FR,40420
910003-008,FR,40430
910003-008,FR,40460
910003-008,FR,40480
910003-008,FR,40550
910003-008,FR,40560
910003-008,FR,40600
910003-008,FR,40600
910003-008,FR,40601
910003-008,FR,40630
910003-008,FR,40660
910003-008,FR,40700
910003-008,FR,40700
910003-008,FR,40701
910003-008,FR,40800
910003-008,FR,40800
910003-008,FR,40801
910003-008,FR,40990
910003-008,FR,46000
910003-008,FR,46001
910003-008,FR,46090
910003-008,FR,46091
910003-008,FR,46100
910003-008,FR,46100
910003-008,FR,46101
910003-008,FR,46110
910003-008,FR,46120
910003-008,FR,46130
910003-008,FR,46131
910003-008,FR,46140
910003-008,FR,46150
910003-008,FR,46160
910003-008,FR,46170
910003-008,FR,46190
910003-008,FR,46200
910003-008,FR,46210
910003-008,FR,46220
910003-008,FR,46230
910003-008,FR,46240
910003-008,FR,46250
910003-008,FR,46260
910003-008,FR,46270
910003-008,FR,46300
910003-008,FR,46310
910003-008,FR,46320
910003-008,FR,46330
910003-008,FR,46340
910003-008,FR,46350
910003-008,FR,46360
910003-008,FR,46400
910003-008,FR,46500
910003-008,FR,46600
910003-008,FR,46700
910003-008,FR,46800
910003-008,FR,48000
910003-008,FR,48000
910003-008,FR,48001
910003-008,FR,48100
910003-008,FR,48110
910003-008,FR,48120
910003-008,FR,48130
910003-008,FR,48140
910003-008,FR,48150
910003-008,FR,48160
910003-008,FR,48170
910003-008,FR,48190
910003-008,FR,48200
910003-008,FR,48210
910003-008,FR,48220
910003-008,FR,48230
910003-008,FR,48240
910003-008,FR,48250
910003-008,FR,48260
910003-008,FR,48270
910003-008,FR,48300
910003-008,FR,48310
910003-008,FR,48320
910003-008,FR,48330
910003-008,FR,48340
910003-008,FR,48370
910003-008,FR,48400
910003-008,FR,48500
910003-008,FR,48600
910003-008,FR,48700
910003-008,FR,48800
910003-008,FR,55110
910003-008,FR,55120
910003-008,FR,55140
910003-008,FR,55160
910003-008,FR,55170
910003-008,FR,55220
910003-008,FR,55230
910003-008,FR,55240
910003-008,FR,55250
910003-008,FR,55270
910003-008,FR,55290
910003-008,FR,55600
910003-008,FR,55700
910003-008,FR,55800
910003-008,FR,56110
910003-008,FR,56170
910003-008,FR,56170
910003-008,FR,56171
910003-008,FR,56330
910003-008,FR,56510
910003-008,FR,57670
910003-008,FR,57820
910003-008,FR,58110
910003-008,FR,58120
910003-008,FR,58140
910003-008,FR,58170
910003-008,FR,58230
910003-008,FR,58250
910003-008,FR,58290
910003-008,FR,58360
910003-008,FR,58370
910003-008,FR,58430
910003-008,FR,63150
910003-008,FR,63210
910003-008,FR,63230
910003-008,FR,63240
910003-008,FR,63290
910003-008,FR,63330
910003-008,FR,63380
910003-008,FR,63390
910003-008,FR,63410
910003-008,FR,63440
910003-008,FR,63460
910003-008,FR,63610
